titre,date,extrait
523 projets d’investissement industriels approuvés,2021-06-02,"Les projets d’investissement industriel validés représentant un potentiel de substitution de 35,5 milliards de dirhams d’importation, soit plus que l’objectif initial de 34 milliards prévu à fin 2"
La banque mondiale salue le nouveau modèle de développement du Maroc,2021-06-02,"Selon l‘institution financière internationale les chantiers de réforme déjà engagés au Royaume sont prometteurs, mais les défis sont importants, notamment en matière de mise en oeuvre et de coordi"
Transport ferroviaire et Covid-19 : Légère baisse du chiffre d'affaires de l'ONCF,2021-06-01,"L’Office national des chemins de fer (ONCF) a réalisé un chiffre d’affaires de 813 millions de dirhams au premier trimestre 2021, soit une légère baisse de 8% par rapport à la même période de l’an"
Arrivée de 72 touristes Américains à Fès: Coup de com ou réelle opération de relance du tourisme ?,2021-06-01,"Alors que le tourisme marocain est au bord de la mort suite au maintien des restrictions sanitaires, dont la fermeture des frontières, un avion transportant des touristes de la jet-set américaine"
Rapport d’OBG: La région Souss-Massa s’industrialise,2021-06-01,Le rapport du cabinet de conseil britannique Oxford Business Group revient sur la stratégie de diversification économique de la région Souss-Massa. Une stratégie qui s’est avérée payante en cette
L'OCP plaide pour moins de carbone et plus de solaire,2021-06-01,"En tant qu’entreprise de production d’engrais, l’OCP est déterminé à atteindre zéro émissions nettes de carbone, bien avant 2040. Pour réitérer l’engagement du secteur privé dans l’action clima"
Pour une nouvelle impulsion à l’entreprenariat des jeunes,2021-06-01,"Pour soutenir la reprise, la BAD et l’OIT recommandent d’inclure, dans chaque plan sectoriel de relance, des projets et programmes à fort potentiel d’impact sur la création d’emplois et de réalise"
Hausse des prix des huiles de table: Le Conseil de la concurrence saisi,2021-06-01,"Le consommateur marocain fait face à une flambée des prix des huiles de table depuis février 2021, impactant son pouvoir d’achat. Face au mutisme du gouvernement qui refuse de protéger le consomma"
La Chine dame le pion aux Européens au Maroc,2021-05-31,Le Maroc représente un intérêt majeur pour un géant mondial comme la Chine. Un intérêt qui va crescendo et qui profite d’une sous-estimation caractérisée des pays européens de l’importance de la s
"Lancement à agadir du programme ""Intiach""",2021-05-31,"Plusieurs institutions publiques ont uni leurs efforts au service de la création d’entreprise dans la région d’Agadir. Ainsi, le Centre Régional d’Investissement de la région Souss-Massa, l’Agence"
Plus de 50% des marocains sont surendettés,2021-05-31,Plus de 50% des Marocains sont surendettés. C’est ce que révèle une étude réalisée par la Fédération nationale des associations du consommateur (FNAC) sur phénomène de l’endettemment des consommat
L'industrie de conserve de poisson se renforce,2021-05-31,Quatre unités entièrement spécialisées dans la fabrication de conserves de poisson viennent d’être inaugurées dans la région de Dakhla-Oued Eddahab. L’industrie de transformation du poisson se
Le patron de la douane prône l’accélération de l’exécution des jugements en faveur de l’Etat,2021-05-31,"Le directeur général de l’Administration des Douanes et Impôts Indirects, Nabil Lakhdar, a appelé, mercredi 26 mai 2021, à Benslimane, à la conjugaison des efforts pour l’amélioration du rendement"
Faciliter aux agriculteurs l'accès aux fertilisants,2021-05-28,L’engagement du groupe OCP en faveur “d’une révolution verte en Afrique” se traduit déjà par des résultats tangibles. Moins de 6 ans après la mise en place d’un programme dédié à travers la fil
La fermeture des frontières porte un sérieux coup à l'ONDA,2021-05-28,"Si le gouvernement ne procède pas à la réouverture urgente des frontières aériennes, la situation de l’ONDA et bien d’autres entreprises publiques, comme Royal Air Maroc, va irrémédiablement s’agg"
Les salles de marchés lancent un programme d’accompagnement des PME/TPE,2021-05-28,L’Association marocaine des salles de marchés vient de lancer le programme «Infitah» afin de pousser les PME et les TPE à maîtriser davantage les enjeux de la flexibilisation du dirham et des risq
La BCP scelle un partenariat stratégique avec l'AMEE,2021-05-27,"Une convention de partenariat a été signée, mardi 25 mai 2021, à Rabat, entre l’Agence marocaine de l’efficacité énergétique et le groupe Banque centrale populaire pour la promotion de l’investiss"
Sécuriser l'agriculture contre les aléas climatiques,2021-05-26,"Aménagement hydro-agricole sur 10.000 ha sur l’axe Meski-Boudnib, devant contribuer à la création d’une nouvelle génération de classe moyenne de jeunes entrepreneurs et d’organisations agricoles."
Forbes classe le maroc comme 5ème puissance économique du continent Africain,2021-05-26,"Le Maroc devrait se positionner comme la 5ème puissance économique d’Afrique en 2021 avec un PIB estimé à 124 milliards de dollars, selon un nouveau classement du magazine américain Forbes. Sur le"
Abderrahim Ittas prend en charge la direction exécutive du pôle assurance non-vie des particuliers,2021-05-26,"Une nouvelle nomination a eu lieu à Wafa Assurance. Celleci a, en effet, annoncé, lundi 24 mai 2021, la désignation de Abderrahim Ittas en tant que directeur exécutif en charge du Pôle Assurances"
"Dans le cadre du projet ""Al moutmir"" de l'OCP, le semis direct des céréales double les rendements",2021-05-26,"Les premiers résultats du semis direct des cultures comme les céréales, les légumineuses et les oléagineux sont prometteurs non seulement en termes de rendements, de réduction des coûts de mise en"
Les pistes du CESE pour le renforcement de la classe moyenne,2021-05-26,"Suite à une saisine par le président de la Chambre des conseillers, le CESE a émis une étude sur la classe moyenne où il émet des recommandations à même de renforcer la classe moyenne au Maroc."
"A défaut d’une relance économique, le gouvernement dans l’impasse",2021-05-26,"Le déficit budgétaire atteint des niveaux inquiétants et les recettes de l’Etat se réduisent comme une peau de chagrin. Ne pouvant creuser davantage le niveau d’endettement public, le gouvernement"
Holmarcom rachète une compagnie d'assurance au Kenya,2021-05-25,"Le conglomérat marocain Holmarcom Group, présidé par Mohamed Hassan Bensalah, a acquis, par le biais de sa société holding Holmarcom Insurance Activities, une participation majoritaire dans la soc"
Le global women’s summit 2021 au rendez-vous à Dakhla,2021-05-25,"Aller à la rencontre des femmes de nos provinces du Sud et, à travers elles, des femmes de toute l’Afrique pour promouvoir leur rôle dans le développement du continent. Prévu initialement pour"
L'UM6P ventures et le green energy park s’allient,2021-05-25,"Le fonds d’investissement de l’Université Mohammed VI Polytechnique, UM6P Ventures, et le Green Energy Park, plateforme de recherche développée par l’Institut de recherche en énergie solaire et én"
1 milliard de dirhams pour renforcer l’attractivité économique de la région,2021-05-25,"Le ministère de l’Industrie, du commerce et de l’économie verte et numérique a signé des conventions avec les élus locaux de Fès-Meknès pour la réalisation de grands projets industriels afin de re"
Pas de croissance économique sans souveraineté numérique,2021-05-25,"La transformation numérique représente l’occasion pour l’Afrique de stimuler sa croissance économique, son innovation et la création d’emplois. La crise sanitaire liée à la pandémie de la Covid"
Les TPME marocaines crient leur détresse,2021-05-25,La Confédération marocaine de TPE-PME a appelé le gouvernement à agir rapidement afin de sauver les très petites entreprises qui suffoquent depuis mars 2020. Dans une correspondance envoyée le 17
L'OCP célèbre la journée internationale de la biodiversité en faisant le point sur ses réalisations,2021-05-24,L’OCP mène une évaluation continue de l’impact de son activité sur la biodiversité à travers des études conformes aux normes internationales en la matière. Conscient des menaces qui pèsent sur
UNE RELANCE QUI SE FAIT ATTENDRE,2021-05-24,"Dans sa dernière note de conjoncture, la Direction des études et prévisions financières (DEPF) note des signes encourageants qui pourraient stimuler la relance de l’économie marocaine. Petite é"
Pas d'espoir pour le tourisme,2021-05-24,"Frappé de plein fouet par la pandémie de Covid-19, le tourisme marocain bat de l’aile. Une morosité accentuée par le manque de visibilité sur la réouverture des frontières. À quand la réouvertu"
La fermeture des frontières pénalise la RAM,2021-05-24,"Au moment où les compagnies internationales ont repris leurs activités commerciales depuis quelques mois déjà, la compagnie nationale aérienne, dont les avions restent cloués au sol, voit ses pert"
La CGEM alerte le gouvernement,2021-05-21,"Lors de la 2e réunion de la plateforme CGEM-Gouvernement, Chakib Alj, président de la CGEM, a alerté le Chef du gouvernement sur deux sujets majeurs: la solvabilité des entreprises et la sauvegard"
"Note d'analyse de CDG capital insight sur ""Le secteur bancaire marocain face à la crise covid-19""",2021-05-21,La levée des incertitudes autour des perspectives économiques dépend de la mesure dans laquelle les gouvernements et les banques centrales continuent de soutenir l’économie. Le redémarrage écon
Plus de 14 milliards de dh de revenus pour le groupe OCP,2021-05-21,"Le groupe OCP a réalisé un chiffre d’affaires de 14,28 milliards de dirhams au premier trimestre de 2021, en hausse de 16% par rapport à celui enregistré une année auparavant. Cette performance a"
"Casablanca Finance City met en avant les ""success stories"" Africaines",2021-05-21,"Diffusée sur internet le mardi 25 mai 2021, CFC Talks-Africa Day est une innovation conçue et portée par la place financière de Casablanca. Ce programme apporte un éclairage nouveau sur les opport"
